6,Länskod,Länsnamn,Kommunkod ,Kommunnamn,Tätortskod,Beteckning på tätort,Del av tätort i annan kommun: 1=Ja,Befolkning 2020-12-31,"Andel av total befolkning i kommun 2020-12-31",Landareal i hektar,Andel av total landareal kommun 
1347,14,Västra Götaland,1485,Uddevalla,1485TB105,Kurveröd,,1405,0.024741578178104143,67,0.0010538207595254339
1348,14,Västra Götaland,1485,Uddevalla,1485TB106,Lanesund och Överby,,643,0.011323014070121682,114,0.001791291255969324
1349,14,Västra Götaland,1485,Uddevalla,1485TB107,Ljungskile,,4039,0.07112543363798052,402,0.006311808479772911
1350,14,Västra Götaland,1485,Uddevalla,1485TB108,"Strandskogen, Restenäs och Ulvesund",,466,0.008206103509606072,229,0.003585687736714578
1351,14,Västra Götaland,1485,Uddevalla,1485TB109,Smedseröd,,326,0.005740750523887509,31,0.0004929089526139563
1352,14,Västra Götaland,1485,Uddevalla,1485TB112,Sjöskogen och Strand,,476,0.008382200151443113,165,0.0025815082296298036
1353,14,Västra Götaland,1485,Uddevalla,1485TB113,Kristevik och Sundsandvik,,479,0.008435029143994225,175,0.002738259349000604
1354,14,Västra Götaland,1485,Uddevalla,1485TB114,Utby,,429,0.007554545934809023,79,0.0012356473531095376
1355,14,Västra Götaland,1485,Uddevalla,1485TB115,Sundsstrand,,450,0.007924348882666807,40,0.0006243854242630973
1356,14,Västra Götaland,1485,Uddevalla,1485TB118,Ljungs Berg*,,207,0.0036452004860267314,33,0.0005100661036486391
1357,14,Västra Götaland,1485,Uddevalla,1485TC111,Uddevalla,,35916,0.6324686988219135,1985,0.031130192037764553
1358,14,Västra Götaland,1486,Strömstad,1486TB101,Kebal,,380,0.028692237994563576,211,0.0045124657620687035
1359,14,Västra Götaland,1486,Strömstad,1486TB102,Skee,,782,0.05904560555723346,92,0.0019602032511195173
1360,14,Västra Götaland,1486,Strömstad,1486TB115,Rossö,,205,0.015478707339172455,151,0.0032283815739234498
1361,14,Västra Götaland,1486,Strömstad,1486TC103,Strömstad,,7470,0.5640289942615524,458,0.009791989527283928
1362,14,Västra Götaland,1487,Vänersborg,1487TB102,Brålanda,,1538,0.038814859681001415,190,0.00294351638279736
1363,14,Västra Götaland,1487,Vänersborg,1487TB103,Frändefors,,631,0.015924692105794468,104,0.001611126614609078
1364,14,Västra Götaland,1487,Vänersborg,1487TB104,Nordkroken,,450,0.011356753482737734,72,0.0011110650406163177
1365,14,Västra Götaland,1487,Vänersborg,1487TB105,Vargön,,5003,0.12626186149808197,406,0.0063001608688501905
1366,14,Västra Götaland,1487,Vänersborg,1487TC106,Vänersborg,,24558,0.6197758933979406,1229,0.019081260122244176
1367,14,Västra Götaland,1488,Trollhättan,1488TB102,Sjuntorp,,2162,0.036490067342908744,285,0.006952794749634063
1368,14,Västra Götaland,1488,Trollhättan,1488TB103,Velanda,,822,0.01387365187598103,113,0.0027672615740356476
1369,14,Västra Götaland,1488,Trollhättan,1488TB106,Upphärad,,552,0.009316612938614998,76,0.0018668957826578174
1370,14,Västra Götaland,1488,Trollhättan,1488TB107,Väne-Åsaka,,373,0.006295464902361221,61,0.0014859176178446823
1371,14,Västra Götaland,1487,Vänersborg,1488TC105,Trollhättan,1,7,0.00017666060973147587,6,9.852553193174465e-05
1372,14,Västra Götaland,1488,Trollhättan,1488TC105,Trollhättan,1,50495,0.8522506708973991,2613,0.06378865538956391
1373,14,Västra Götaland,1489,Alingsås,1489TB102,Långared,,281,0.006754482957550118,121,0.0025678971129534096
1374,14,Västra Götaland,1489,Alingsås,1489TB103,Magra,,205,0.004927647709244748,67,0.0014192831020668245
1375,14,Västra Götaland,1489,Alingsås,1489TB104,Hästeryd och Ryd,,236,0.005672804192106149,76,0.0016072457480629876
1376,14,Västra Götaland,1489,Alingsås,1489TB105,Färgens östra strand,,302,0.00725926638142397,133,0.0028076299306539405
1377,14,Västra Götaland,1489,Alingsås,1489TB107,Gräfsnäs,,399,0.009590885053603192,93,0.001966338690762671
1378,14,Västra Götaland,1489,Alingsås,1489TB108,Hjälmared,,330,0.007932310946589107,50,0.0010561737820378116
1379,14,Västra Götaland,1441,Lerum,1489TB109,Ingared,1,196,0.004556020455602046,33,0.0012928608448786677
1380,14,Västra Götaland,1489,Alingsås,1489TB109,Ingared,1,2218,0.053314744483438294,294,0.006223372435110934
1381,14,Västra Götaland,1489,Alingsås,1489TB111,Sollebrunn,,1523,0.036608816883803665,195,0.004127653859450519
1382,14,Västra Götaland,1489,Alingsås,1489TB112,Stora Mellby,,364,0.008749579347146772,73,0.0015491184305963218
1383,14,Västra Götaland,1489,Alingsås,1489TB113,Västerbodarna,,1374,0.03302725830488919,316,0.00670449037764115
1384,14,Västra Götaland,1489,Alingsås,1489TC106,Alingsås,,27433,0.6594154127205423,1419,0.030061609872492727
1385,14,Västra Götaland,1490,Borås,1490TB101,Bosnäs,,468,0.0041155882301211815,100,0.0011000578758020019
1386,14,Västra Götaland,1490,Borås,1490TB102,Aplared,,432,0.0037990045201118598,64,0.0007086829309466727
1387,14,Västra Götaland,1490,Borås,1490TB103,Borgstena,,423,0.003719858592609529,109,0.0011991039691633858
1388,14,Västra Götaland,1490,Borås,1490TB105,Bredared,,379,0.0033329229470425805,86,0.0009436712162073348
1389,14,Västra Götaland,1490,Borås,1490TB106,Dalsjöfors,,3892,0.03422621664878555,369,0.004059801771531479
1390,14,Västra Götaland,1490,Borås,1490TB107,Dannike,,444,0.0039045324234483,77,0.0008457208724584819
1391,14,Västra Götaland,1490,Borås,1490TB108,Fristad,,5834,0.051304149005399514,765,0.008412653369226735
1392,14,Västra Götaland,1490,Borås,1490TB109,Frufällan,,1305,0.011476159487837909,201,0.002209281801522268
1393,14,Västra Götaland,1490,Borås,1490TB110,Gånghester och Målsryd,,2511,0.022081713773150182,281,0.0030891126890003223
1394,14,Västra Götaland,1490,Borås,1490TB111,Hedared,,349,0.003069103188701479,82,0.000904006618899164
1395,14,Västra Götaland,1490,Borås,1490TB112,Kinnarumma,,381,0.0033505109309319874,73,0.0007984629611352889
1396,14,Västra Götaland,1490,Borås,1490TB114,Rydboholm,,985,0.008662082065532827,116,0.001274289757521711
1397,14,Västra Götaland,1490,Borås,1490TB115,Rångedala,,421,0.0037022706087201226,102,0.001122203667870709
1398,14,Västra Götaland,1490,Borås,1490TB116,Sjömarken och Viared*,,3830,0.03368098914821394,802,0.00881358562464432
1399,14,Västra Götaland,1490,Borås,1490TB117,Sandhult,,586,0.00515327927959618,67,0.0007328751480690737
1400,14,Västra Götaland,1490,Borås,1490TB120,Viskafors,,3684,0.032397066324287245,400,0.004396813467806833
1401,14,Västra Götaland,1490,Borås,1490TB121,Äspered,,314,0.0027613134706368607,63,0.0006935699390490652
1402,14,Västra Götaland,1490,Borås,1490TB135,Funningen,,213,0.0018731202842218197,72,0.000787715382939761
1403,14,Västra Götaland,1490,Borås,1490TB158,Sandared,,3398,0.02988198462810208,287,0.0031565282168164264
1404,14,Västra Götaland,1490,Borås,1490TC104,Borås,,74042,0.6511247515697276,2946,0.03237385086419145
1405,14,Västra Götaland,1491,Ulricehamn,1491TB101,Blidsberg,,561,0.02270887305699482,111,0.0010612284548823488
1406,14,Västra Götaland,1491,Ulricehamn,1491TB102,Dalum,,692,0.028011658031088082,78,0.0007436669071697126
1407,14,Västra Götaland,1491,Ulricehamn,1491TB103,Gällstad,,597,0.02416612694300518,94,0.0008955223024345245
1408,14,Västra Götaland,1491,Ulricehamn,1491TB104,Hulu,,249,0.010079339378238341,63,0.0006059185167011295
1409,14,Västra Götaland,1491,Ulricehamn,1491TB105,Hökerum,,650,0.026311528497409326,86,0.0008215174180490493
1410,14,Västra Götaland,1491,Ulricehamn,1491TB106,Marbäck,,510,0.020644430051813472,70,0.0006693072919465392
1411,14,Västra Götaland,1491,Ulricehamn,1491TB107,Nitta,,361,0.014613018134715026,51,0.0004887435586712376
1412,14,Västra Götaland,1491,Ulricehamn,1491TB108,Rånnaväg,,336,0.013601036269430052,52,0.0004986712413877377
1413,14,Västra Götaland,1491,Ulricehamn,1491TB109,Timmele,,772,0.03125,139,0.0013271235995063984
1414,14,Västra Götaland,1491,Ulricehamn,1491TB110,Trädet,,279,0.011293717616580311,67,0.0006398789746347373
1415,14,Västra Götaland,1491,Ulricehamn,1491TB112,Vegby,,597,0.02416612694300518,97,0.0009289415807073849
1416,14,Västra Götaland,1491,Ulricehamn,1491TC111,Ulricehamn,,11410,0.46186852331606215,771,0.007372989627517323
1417,14,Västra Götaland,1492,Åmål,1492TB101,Fengersfors,,303,0.02435495538943815,78,0.0016235770939544722
1418,14,Västra Götaland,1492,Åmål,1492TB102,Tösse,,327,0.026284060766819387,60,0.0012422940974309256
1419,14,Västra Götaland,1492,Åmål,1492TC103,Åmål,,9299,0.7474479543445061,777,0.016163002644399845
1420,14,Västra Götaland,1493,Mariestad,1493TB101,Lugnås,,608,0.024803165667196998,110,0.0018228878324133765
1421,14,Västra Götaland,1493,Mariestad,1493TB102,Lyrestad,,489,0.019948598702729164,70,0.001164268735807841
1422,14,Västra Götaland,1493,Mariestad,1493TB104,Sjötorp,,411,0.01676661363358218,93,0.001537554782833304
1423,14,Västra Götaland,1493,Mariestad,1493TB105,Ullervad,,877,0.03577693468771672,124,0.0020534650240628632
1424,14,Västra Götaland,1493,Mariestad,1493TC103,Mariestad,,16632,0.6784971239750337,1200,0.01992625181917768
1425,14,Västra Götaland,1494,Lidköping,1494TB101,Lidköping norra,,4370,0.10836143622297163,443,0.006345295122598856
1426,14,Västra Götaland,1494,Lidköping,1494TB102,Filsbäck,,667,0.016539377107716722,105,0.0015032361174034624
1427,14,Västra Götaland,1494,Lidköping,1494TB103,Järpås,,790,0.019589367189049793,107,0.001528515265184129
1428,14,Västra Götaland,1494,Lidköping,1494TB106,Saleby,,224,0.005554453481452093,49,0.0007084359493529555
1429,14,Västra Götaland,1494,Lidköping,1494TB109,Vinninga,,1070,0.02653243404086491,120,0.0017114383849401555
1430,14,Västra Götaland,1494,Lidköping,1494TB110,Örslösa,,321,0.007959730212259472,60,0.0008620489994624961
1431,14,Västra Götaland,1494,Lidköping,1494TB127,Mellby,,210,0.005207300138861337,62,0.0008884890412890362
1432,14,Västra Götaland,1494,Lidköping,1494TC104,Lidköping,,23656,0.5865899623090657,1307,0.018713726534301842
1433,14,Västra Götaland,1495,Skara,1495TB101,Ardala,,689,0.03685477400374432,65,0.0015120745843279187
1434,14,Västra Götaland,1495,Skara,1495TB102,Axvall,,1130,0.06044396897566194,116,0.002702743701789647
1435,14,Västra Götaland,1495,Skara,1495TB103,Eggby,,222,0.011874832843006151,47,0.0011017188860893731
1436,14,Västra Götaland,1495,Skara,1495TB105,Varnhem,,667,0.035677988767050015,71,0.0016538969228456978
1437,14,Västra Götaland,1495,Skara,1495TC104,Skara,,11549,0.6177587590264777,829,0.01934236947322531
1438,14,Västra Götaland,1496,Skövde,1496TB101,Igelstorp,,666,0.011727210297406278,77,0.0011485364397053773
1439,14,Västra Götaland,1496,Skövde,1496TB102,Lerdala,,540,0.009508548889788875,141,0.0020913115075574342
1440,14,Västra Götaland,1496,Skövde,1496TB103,Skultorp,,3875,0.06823264249617017,309,0.004591227263084874
1441,14,Västra Götaland,1496,Skövde,1496TB105,Stöpen,,1452,0.025567431459210085,115,0.0017008773449467493
1442,14,Västra Götaland,1496,Skövde,1496TB106,Tidan,,986,0.017361905935799688,144,0.002140967500634988
1443,14,Västra Götaland,1496,Skövde,1496TB107,Timmersdala,,943,0.016604743709390572,120,0.001777461879561727
1444,14,Västra Götaland,1496,Skövde,1496TB108,Ulvåker,,262,0.004613407053934602,43,0.0006348277486299325
1445,14,Västra Götaland,1496,Skövde,1496TB109,Väring,,651,0.011463083939356588,125,0.001862077473146796
1446,14,Västra Götaland,1496,Skövde,1496TB110,Värsås,,573,0.010089626877498195,77,0.001137937223245774
1447,14,Västra Götaland,1496,Skövde,1496TC104,Skövde,,39580,0.6969414167737846,2325,0.03452108390497105
1448,14,Västra Götaland,1497,Hjo,1497TB103,Korsberga,,210,0.02275436125257341,54,0.0018287176769667868
1449,14,Västra Götaland,1497,Hjo,1497TC102,Hjo,,6357,0.6888070213457579,509,0.01713422498618821
1450,14,Västra Götaland,1498,Tidaholm,1498TB101,Ekedalen,,483,0.037763878029710714,72,0.0013976349714850131
1451,14,Västra Götaland,1498,Tidaholm,1498TB103,Madängsholm,,397,0.031039874902267395,64,0.001244488669590855
1452,14,Västra Götaland,1498,Tidaholm,1498TC104,Tidaholm,,8146,0.636903831118061,625,0.012063734408174289
1453,14,Västra Götaland,1499,Falköping,1499TB102,Floby,,1593,0.047927071424273424,222,0.0021254849060939646
1454,14,Västra Götaland,1499,Falköping,1499TB103,Gudhem,,434,0.013057344003851014,42,0.0004014660193180481
1455,14,Västra Götaland,1499,Falköping,1499TB104,Kinnarp,,963,0.028972862386425175,147,0.0014060948739571964
1456,14,Västra Götaland,1499,Falköping,1499TB105,Kättilstorp,,238,0.007160478969853782,53,0.0005078771308662379
1457,14,Västra Götaland,1499,Falköping,1499TB106,Odensberg,,291,0.00875503941272038,44,0.0004235866670073966
1458,14,Västra Götaland,1499,Falköping,1499TB107,Stenstorp,,1794,0.05397436668872977,177,0.001695294203561451
1459,14,Västra Götaland,1499,Falköping,1499TB108,Torbjörntorp,,457,0.013749323063962935,91,0.0008704195390632051
1460,14,Västra Götaland,1499,Falköping,1499TB109,Vartofta,,532,0.01600577652084963,71,0.0006839292326866833
1461,14,Västra Götaland,1499,Falköping,1499TB110,Åsarp,,607,0.018262229977736327,104,0.0009920027044004029
1462,14,Västra Götaland,1499,Falköping,1499TC101,Falköping,,17939,0.5397135808412058,946,0.009055539651634253
1463,17,Värmland,1715,Kil,1715TB101,Fagerås,,455,0.03755674783326455,72,0.001992459539449818
1464,17,Värmland,1715,Kil,1715TB103,Högboda,,267,0.022038794882377217,71,0.001969056480623607
1465,17,Värmland,1715,Kil,1715TB104,Östra Stenåsen,,471,0.03887742468014858,27,0.0007418844702260776
1466,17,Värmland,1715,Kil,1715TC102,Kil,,7836,0.6468014857614528,830,0.02307398719016799
1467,17,Värmland,1730,Eda,1730TB102,Eda Glasbruk,,226,0.026432748538011697,99,0.0012010323369162988
1468,17,Värmland,1730,Eda,1730TB103,Koppom,,683,0.07988304093567251,279,0.0033995741799208107
1469,17,Värmland,1730,Eda,1730TB104,Åmotfors,1,1352,0.15812865497076023,203,0.0024767404743424016
1470,17,Värmland,1784,Arvika,1730TB104,Åmotfors,1,14,0.0005398735153478328,6,3.869889734246593e-05
1471,17,Värmland,1730,Eda,1730TC101,Charlottenberg,,2523,0.2950877192982456,309,0.003769002727033527
1472,17,Värmland,1737,Torsby,1737TB104,Oleby,,353,0.030565416919213786,126,0.00030371731347975355
1473,17,Värmland,1737,Torsby,1737TB105,Stöllet,,221,0.01913585591826132,76,0.00018325675391721218
1474,17,Värmland,1737,Torsby,1737TB106,Sysslebäck,,428,0.037059485669754956,176,0.0004220545066565542
1475,17,Värmland,1737,Torsby,1737TC107,Torsby,,4440,0.3844488700320374,725,0.0017409105719668643
1476,17,Värmland,1760,Storfors,1760TB101,Kyrksten,,263,0.06591478696741855,32,0.000810312177543415
1477,17,Värmland,1760,Storfors,1760TC102,Storfors,,2066,0.5177944862155388,294,0.0074927869286024636
1478,17,Värmland,1761,Hammarö,1761TB101,Rud,,691,0.041456683465322774,211,0.03541839075819658
1479,17,Värmland,1761,Hammarö,1761TB103,Tye,,335,0.02009839212862971,102,0.017149748703146762
1480,17,Värmland,1761,Hammarö,1761TB104,Vidöåsen,,290,0.01739860811135109,26,0.0043054013685081645
1481,17,Värmland,1761,Hammarö,1761TC102,Skoghall,,14489,0.869270458363331,1262,0.21235088710816868
1482,17,Värmland,1762,Munkfors,1762TC101,Munkfors,1,2908,0.7806711409395973,616,0.04351544996595555
1483,17,Värmland,1783,Hagfors,1762TC101,Munkfors,1,8,0.0006946253364591474,7,4.041289110772442e-05
1484,17,Värmland,1763,Forshaga,1763TB101,Deje,,2705,0.2347275251648733,317,0.009114507938696262
1485,17,Värmland,1763,Forshaga,1763TB102,Dyvelsten,,251,0.021780631725095454,47,0.0013453361595551572
1486,17,Värmland,1763,Forshaga,1763TC103,Forshaga,,6448,0.5595279416869142,550,0.015783098963718666
1487,17,Värmland,1764,Grums,1764TB103,Segmon,,427,0.04721884330421321,85,0.0021987665635136455
1488,17,Värmland,1764,Grums,1764TB104,Slottsbron,,1074,0.11876589627336061,142,0.0036833056449815846
1489,17,Värmland,1764,Grums,1764TC102,Grums,,5037,0.557005418555789,524,0.013550202272920793
1490,17,Värmland,1765,Årjäng,1765TB102,Töcksfors,,1284,0.12845138055222088,245,0.0017366503201198746
1491,17,Värmland,1765,Årjäng,1765TC103,Årjäng,,3417,0.34183673469387754,465,0.003296603267039004
1492,17,Värmland,1766,Sunne,1766TB101,Lysvik,,331,0.024821897262842146,90,0.0006993777863355233
1493,17,Värmland,1766,Sunne,1766TB102,Rottneros,,400,0.029996250468691414,135,0.001049067455911651
1494,17,Värmland,1766,Sunne,1766TB104,Uddheden,,286,0.02144731908511436,77,0.0005944788048280179
1495,17,Värmland,1766,Sunne,1766TB105,Västra Ämtervik,,375,0.0281214848143982,117,0.0009077611333077637
1496,17,Värmland,1766,Sunne,1766TC103,Sunne,,5113,0.383427071616048,543,0.0042141893287328544
1497,17,Värmland,1780,Karlstad,1780TB101,Alster,,791,0.008341418146538998,143,0.0012223108835356625
1498,17,Värmland,1780,Karlstad,1780TB104,Edsvalla,,724,0.007634875775087527,91,0.000779712922198157
1499,17,Värmland,1780,Karlstad,1780TB105,Edsvalla Övre bruket,,245,0.0025836250896359727,32,0.0002770982692558509
1500,17,Värmland,1780,Karlstad,1780TB107,Molkom,,1908,0.020120639473573208,276,0.002359435018617164
1501,17,Värmland,1780,Karlstad,1780TB108,Norsbron,,205,0.0021618087484709158,52,0.0004490866686589788
1502,17,Värmland,1780,Karlstad,1780TB109,Älvåker och Råtorp,,3267,0.03445184966465601,126,0.0010772092841745717
1503,17,Värmland,1780,Karlstad,1780TB110,Skattkärr,,1961,0.020679546125616906,171,0.0014642039360830664
1504,17,Värmland,1780,Karlstad,1780TB111,Skåre,,5441,0.057377567806976844,418,0.003575250348397883
1505,17,Värmland,1780,Karlstad,1780TB112,Vallargärdet,,591,0.0062323364407137136,127,0.0010853479819623864
1506,17,Värmland,1780,Karlstad,1780TB113,Vålberg,,2812,0.029653688783903488,308,0.002632761758835066
1507,17,Värmland,1780,Karlstad,1780TB114,Väse,,539,0.00568397519719914,71,0.0006091965059911428
1508,17,Värmland,1780,Karlstad,1780TC106,Karlstad,,67122,0.7078289112920234,3043,0.026041436669292272
1509,17,Värmland,1781,Kristinehamn,1781TB101,Björneborg,,1101,0.045514675485737906,146,0.0019345384484104765
1510,17,Värmland,1781,Kristinehamn,1781TB102,Bäckhammar,,312,0.012897891690781314,81,0.0010672737125706404
1511,17,Värmland,1781,Kristinehamn,1781TB105,Ölme,,205,0.00847457627118644,40,0.0005305936386225035
1512,17,Värmland,1781,Kristinehamn,1781TC103,Kristinehamn,,18597,0.768788755684167,1429,0.01892633797974039
1513,17,Värmland,1782,Filipstad,1782TB102,Lesjöfors,,736,0.07007521660477958,178,0.001158301535836378
1514,17,Värmland,1782,Filipstad,1782TB104,Nykroppa,,725,0.06902789679139293,193,0.0012554508365087372
1515,17,Värmland,1782,Filipstad,1782TB105,Persberg,,200,0.019042178425211845,45,0.0002955286550346519
1516,17,Värmland,1782,Filipstad,1782TC101,Filipstad,,6248,0.594877654003618,597,0.0038928754093953536
1517,17,Värmland,1783,Hagfors,1783TB101,Bergsäng,,201,0.017452461578536076,76,0.0004142336139549603
