,Distriktskod,Distrikt,Antal områden,Forsamlingskod,Församling,Andel församling
2806,321010.0,Graninge,,228303,Graninge,100
2807,321011.0,Ytterlännäs,,228211,Ytterlännäs,99.9899999999999
2808,321012.0,Bjärtrå,,228207,Bjärtrå,100
2809,321013.0,Skog,,228202,Nora-Skog,100
2810,321014.0,Nordingrå,,228204,Nordingrå,100
2811,321015.0,Dal,,228209,Dal,100
2812,321016.0,Torsåker,2.0,228210,Torsåker,99.8199999999999
2813,,,,228210,Torsåker,100
2814,321017.0,Ullånger,,228206,Ullånger,100
2815,321018.0,Vibyggerå,,228205,Vibyggerå,100
2816,321019.0,Långsele,,228304,Långsele,100
2817,321020.0,Sollefteå,,228301,Sollefteå,99.9899999999999
2818,321021.0,Multrå,,228302,Multrå-Sånga,99.98
2819,321022.0,Sånga,,228302,Multrå-Sånga,100
2820,321023.0,Överlännäs,,228312,Överlännäs,100
2821,321024.0,Styrnäs,,228208,Styrnäs,100
2822,321025.0,Nätra,,228407,Nätra,99.9599999999999
2823,321026.0,Helgum,,228307,Helgum,99.9899999999999
2824,321027.0,Ed,,228305,Ed,100
2825,321028.0,Boteå,,228208,Styrnäs,1.73
2826,321028.0,Boteå,,228311,Boteå,98.26
2827,321029.0,Edsele,,228315,Ramsele-Edsele,100
2828,321030.0,Skorped,,228405,Skorped,100
2829,321031.0,Sidensjö,,228406,Sidensjö,100
2830,321032.0,Örnsköldsvik,,228401,Örnsköldsvik,99.62
2831,321033.0,Själevad,,228408,Själevad,99.9899999999999
2832,321034.0,Arnäs,,228402,Arnäs,99.9899999999999
2833,321035.0,Resele,,228306,Resele,100
2834,321036.0,Mo,,228409,Mo,99.9699999999999
2835,321037.0,Grundsunda,,228410,Grundsunda,100
2836,321038.0,Ramsele,,228315,Ramsele-Edsele,100
2837,321039.0,Ådals-Liden,,228308,Ådals-Liden,100
2838,321040.0,Gideå,,228411,Gideå-Trehörningsjö,100
2839,321041.0,Anundsjö,,228404,Anundsjö,100
2840,321042.0,Nordmaling,,240102,Nordmaling,99.9899999999999
2841,321043.0,Fjällsjö,,231307,Bodum,9.3
2842,321043.0,Fjällsjö,,231306,Fjällsjö,90.7
2843,321044.0,Junsele,,228309,Junsele,100
2844,321045.0,Björna,,228412,Björna,100
2845,321046.0,Trehörningsjö,,228411,Gideå-Trehörningsjö,100
2846,321047.0,Bodum,,231307,Bodum,100
2847,321048.0,Bjurholm,,240301,Bjurholm,100
2848,321049.0,Tåsjö,,231308,Tåsjö,100
2849,322001.0,Rätan,,232608,Rätan-Klövsjö,100
2850,322002.0,Klövsjö,,236105,Hedebygden,0.66
2851,322002.0,Klövsjö,,232608,Rätan-Klövsjö,99.34
2852,322003.0,Berg,,232601,Berg,100
2853,322004.0,Bodsjö,,230506,"Revsund, Sundsjö, Bodsjö",99.95
2854,322005.0,Bräcke,,230501,Bräcke-Nyhem,99.9899999999999
2855,322006.0,Åsarna,2.0,232606,Åsarne,99.9899999999999
2856,,,,232606,Åsarne,100
2857,322007.0,Revsund,,230506,"Revsund, Sundsjö, Bodsjö",100
2858,322008.0,Hällesjö,,230503,Hällesjö-Håsjö,100
2859,322009.0,Myssjö,,232603,Oviken-Myssjö,100
2860,322010.0,Hackås,2.0,232602,Hackås,100
2861,322010.0,Hackås,2.0,232602,Hackås,100
2862,322011.0,Nyhem,,230501,Bräcke-Nyhem,100
2863,322012.0,Oviken,,232103,Västra Storsjöbygden,1.21
2864,322012.0,Oviken,,232603,Oviken-Myssjö,98.79
2865,322013.0,Näs,2.0,232602,Hackås,100
2866,,,,238004,Näs,100
2867,322014.0,Lockne,,238005,Lockne,100
2868,322015.0,Sundsjö,,230506,"Revsund, Sundsjö, Bodsjö",100
2869,322016.0,Håsjö,,230301,Ragunda,3.09
2870,322016.0,Håsjö,,230503,Hällesjö-Håsjö,96.9099999999999
2871,322017.0,Fors,,230302,Fors,99.98
2872,322018.0,Marby,,232103,Västra Storsjöbygden,100
2873,322019.0,Sunne,,232602,Hackås,1.15
2874,322019.0,Sunne,,238002,"Frösö, Sunne och Norderö",98.8499999999999
2875,322020.0,Marieby,2.0,238006,Marieby,100
2876,,,,238007,Brunflo,100
2877,322021.0,Brunflo,3.0,238007,Brunflo,99.9899999999999
2878,,,,238007,Brunflo,100
2879,,,,238007,Brunflo,100
2880,322022.0,Undersåker,,232105,Undersåker,99.8199999999999
2881,322023.0,Hallen,,232103,Västra Storsjöbygden,100
2882,322024.0,Norderö,,238002,"Frösö, Sunne och Norderö",99.9399999999999
2883,322025.0,Frösö,2.0,238002,"Frösö, Sunne och Norderö",99.8599999999999
2884,,,,238002,"Frösö, Sunne och Norderö",100
2885,322026.0,Östersund,,238001,Östersund,99.7999999999999
2886,322027.0,Kyrkås,,238009,Häggenås-Lit-Kyrkås,99.9599999999999
2887,322028.0,Stugun,,230304,Stugun,99.9899999999999
2888,322029.0,Ragunda,,230301,Ragunda,99.7199999999999
2889,322030.0,Mörsil,,232103,Västra Storsjöbygden,100
2890,322031.0,Mattmar,2.0,232103,Västra Storsjöbygden,99.9899999999999
2891,,,,232103,Västra Storsjöbygden,100
2892,322032.0,Rödön,3.0,230901,Rödön,99.95
2893,,,,230903,Aspås,100
2894,,,,230906,Föllingebygden,100
2895,322033.0,Ås,,230904,Ås,100
2896,322034.0,Näskott,3.0,230902,Näskott,99.9399999999999
2897,,,,230908,Offerdal,100
2898,,,,230910,Alsen,100
2899,322035.0,Lit,,238009,Häggenås-Lit-Kyrkås,100
2900,322036.0,Åre,,232101,Åre,99.9899999999999
2901,322037.0,Alsen,,230910,Alsen,99.9899999999999
2902,322038.0,Aspås,2.0,230903,Aspås,99.9899999999999
2903,,,,230903,Aspås,100
2904,322039.0,Häggenås,,238009,Häggenås-Lit-Kyrkås,100
2905,322040.0,Borgvattnet,,230301,Ragunda,1.06
2906,322040.0,Borgvattnet,,230303,Borgvattnet,98.9399999999999
2907,322041.0,Hammerdal,,231304,Hammerdal,100
2908,322042.0,Kall,,232104,Kall,99.98
2909,322043.0,Offerdal,,230906,Föllingebygden,1.27
2910,322043.0,Offerdal,,230908,Offerdal,98.7199999999999
2911,322044.0,Föllinge,,230906,Föllingebygden,100
2912,322045.0,Gåxsjö,,231303,Gåxsjö,100
2913,322046.0,Laxsjö,,230906,Föllingebygden,100
2914,322047.0,Hotagen,,231305,Frostviken,2.72
2915,322047.0,Hotagen,,230906,Föllingebygden,97.28
2916,322048.0,Ström,,231301,Ström-Alanäs,99.7999999999999
2917,322049.0,Alanäs,,231301,Ström-Alanäs,100
2918,322050.0,Frostviken,,231305,Frostviken,99.98
2919,323001.0,Hörnefors,,248007,Hörnefors,99.98
2920,323002.0,Teg,,248004,Teg,99.8799999999999
2921,323003.0,Holmsund,,248009,Sävar-Holmön,6.17
2922,323003.0,Holmsund,,248006,Holmsund,93.8299999999999
2923,323004.0,Holmön,,248009,Sävar-Holmön,100
2924,323005.0,Ålidhem,,248009,Sävar-Holmön,5.75
2925,323005.0,Ålidhem,,248005,Ålidhem,94.2399999999999
2926,323006.0,Vännäs,,246001,Vännäs,100
2927,323007.0,Umeå landsdistrikt,,248001,Umeå stadsförsamling,0.98
2928,323007.0,Umeå landsdistrikt,,248002,Umeå landsförsamling,99.0199999999999
2929,323008.0,Umeå Maria,,248011,Umeå Maria,100
2930,323009.0,Umeå stadsdistrikt,,248001,Umeå stadsförsamling,99.9899999999999
2931,323010.0,Tavelsjö,,248003,Tavelsjö,99.87
2932,323011.0,Sävar,,248009,Sävar-Holmön,99.98
2933,323012.0,Bygdeå,,240901,Bygdeå,100
2934,323013.0,Vindeln,,240401,Vindeln,99.98
2935,323014.0,Robertsfors,,240901,Bygdeå,100
2936,323015.0,Nysätra,,240901,Bygdeå,100
2937,323016.0,Lövånger,,248210,Lövånger,99.89
2938,323017.0,Åmsele,,240401,Vindeln,100
2939,323018.0,Burträsk,,248211,Burträsk,100
2940,323019.0,Kalvträsk,,248211,Burträsk,100
2941,323020.0,Bureå,,248204,Skellefteå landsförsamling,1.2
2942,323020.0,Bureå,,248203,Bureå,98.7999999999999
2943,323021.0,Skellefteå landsdistrikt,2.0,248201,Skellefteå S:t Olov,12.71
2944,,,,248204,Skellefteå landsförsamling,87.29
2945,,,,248204,Skellefteå landsförsamling,99.9899999999999
2946,323022.0,Skellefteå Sankt Örjan,,248203,Bureå,6.32
2947,323022.0,Skellefteå Sankt Örjan,,248202,Skellefteå S:t Örjan,93.68
2948,323023.0,Skellefteå Sankt Olov,,248207,Byske-Fällfors,0.87
2949,323023.0,Skellefteå Sankt Olov,,248202,Skellefteå S:t Örjan,1.04
2950,323023.0,Skellefteå Sankt Olov,,248201,Skellefteå S:t Olov,97.92
2951,323024.0,Norsjö,,241702,Norsjö,100
2952,323025.0,Boliden,,248205,Jörn-Boliden,100
2953,323026.0,Kågedalen,,248207,Byske-Fällfors,0.8
2954,323026.0,Kågedalen,,248206,Kågedalen,99.14
2955,323027.0,Fällfors,,248207,Byske-Fällfors,100
2956,323028.0,Byske,,248207,Byske-Fällfors,99.98
2957,323029.0,Jörn,,248205,Jörn-Boliden,99.9699999999999
2958,324001.0,Fredrika,,246301,Åsele-Fredrika,100
2959,324002.0,Åsele,,246301,Åsele-Fredrika,100
2960,324003.0,Örträsk,,248101,Lycksele,100
2961,324004.0,Dorotea,,242501,Dorotea-Risbäck,100
2962,324005.0,Risbäck,,242501,Dorotea-Risbäck,99.6899999999999
2963,324006.0,Lycksele,,248101,Lycksele,100
2964,324007.0,Vilhelmina,,246201,Vilhelmina,100
2965,324008.0,Stensele,3.0,242101,Stensele,99.9899999999999
2966,,,,242101,Stensele,100
2967,,,,242101,Stensele,100
2968,324009.0,Björksele,,248101,Lycksele,100
2969,324010.0,Gargnäs,,242201,Sorsele,100
2970,324011.0,Malå,,241801,Malå,100
2971,324012.0,Tärna,,242103,Tärna,99.9899999999999
2972,324013.0,Arvidsjaur,,250502,Arvidsjaur,100
2973,324014.0,Sorsele,,242201,Sorsele,100
2974,324015.0,Arjeplog,,250602,Arjeplog,100
2975,324016.0,Vuollerim,,251002,Jokkmokk,100
2976,324017.0,Jokkmokk,,251002,Jokkmokk,100
2977,324018.0,Hakkas,,252301,Gällivare,100
2978,324019.0,Gällivare,,252301,Gällivare,100
2979,324020.0,Malmberget,,252306,Malmberget,100
2980,324021.0,Porjus,,251002,Jokkmokk,99.9899999999999
2981,324022.0,Nilivaara,,252301,Gällivare,100
2982,324023.0,Vittangi,,258402,Vittangi,99.9899999999999
2983,324024.0,Jukkasjärvi,,258401,Jukkasjärvi,100
2984,324025.0,Karesuando,,258403,Karesuando,99.9899999999999
2985,325001.0,Hortlax,,258103,Piteå,5.67
2986,325001.0,Hortlax,,258102,Hortlax,94.3299999999999
2987,325002.0,Piteå stadsdistrikt,4.0,258103,Piteå,100
2988,,,,258103,Piteå,100
2989,,,,258103,Piteå,100
2990,,,,258103,Piteå,100
2991,325003.0,Piteå landsdistrikt,2.0,258103,Piteå,100
2992,,,,258103,Piteå,100
2993,325004.0,Norrfjärden,,258105,Norrfjärden,100
2994,325005.0,Örnäset,2.0,258003,Nederluleå,0.61
2995,,,,258002,Luleå domkyrkoförsamling,99.39
2996,,,,258002,Luleå domkyrkoförsamling,100
2997,325006.0,Nederluleå,,258003,Nederluleå,100
2998,325007.0,Luleå domkyrkodistrikt,,258002,Luleå domkyrkoförsamling,99.9099999999999
2999,325008.0,Älvsby,,256002,Älvsby,99.9
3000,325009.0,Sävast,,258204,Sävast,99.9899999999999
3001,325010.0,Överluleå,,258201,Överluleå,99.9599999999999
3002,325011.0,Nedertorneå-Haparanda,,258301,Haparanda,100
3003,325012.0,Råneå,,258004,Råneå,99.9599999999999
3004,325013.0,Töre,,251402,Töre,100
3005,325014.0,Nederkalix,,251401,Nederkalix,100
3006,325015.0,Edefors,,258203,Edefors,100
3007,325016.0,Gunnarsbyn,,258202,Gunnarsbyn,100
3008,325017.0,Karl Gustav,,258301,Haparanda,99.98
3009,325018.0,Hietaniemi,2.0,251801,Övertorneå,99.95
3010,,,,251801,Övertorneå,100
3011,325019.0,Överkalix,,251301,Överkalix,99.9899999999999
3012,325020.0,Övertorneå,,251801,Övertorneå,99.98
3013,325021.0,Svanstein,2.0,251801,Övertorneå,100
3014,,,,251801,Övertorneå,100
3015,325022.0,Korpilombolo,,252101,Pajala,100
3016,325023.0,Tärendö,,252101,Pajala,100
3017,325024.0,Pajala,,252101,Pajala,100
3018,325025.0,Junosuando,,252101,Pajala,100
3019,325026.0,Muonionalusta,,252101,Pajala,99.9899999999999
